"KUNDNR";"LEISTUNG";"PREIS";"PREISMTL";"TEXT";"BERECHNEN";"GELOESCHT";"ABRECH";"ARTNR";"DATUM";"NRECHNUNG";"FREI1";"FREI2";"FREI3";"ANZAHL";"IDWDIENSTE";"KUNDENNR2";"KUNDENNAME";"KUNDENNAME2";"ANSPRECHPARTNER";"PLZ";"ORT";"STRASSE";"ANREDE";"PROJEKTTEXT"
"1198";"Partnerprovision";298,79;;"Gemäß Ihrer Abrechnung Go-Clicks / ID: 387 vom 01.12.05";"";"";"E";"PP-E";"13.02.2006";"";"13.02.2006";"";"";1;"964523316";"";"";"";"";"";"";"";"";""
"1040";"Webentwicklung / Design";120;;"Überarbeitungenwww.live-concept.deartists.live-concept.dewww.voices-allstar.comTemplate- und StyleanpassungenErforderliche Grafikarbeiten";"";"";"E";"WEB";"14.02.2006";"";"14.02.2006";"";"";1;"96544512";"";"";"";"";"";"";"";"";""
"1172";"Partnerprovision";892,77;;"";"";"";"E";"PP-E";"15.02.2006";"";"15.02.2006";"";"";1;"966101916";"";"";"";"";"";"";"";"";""
"1217";"Einmalige Gutschrift";20;;"Gutschrift für Jahreszahlung";"";"";"E";"";"16.01.2007";"";"16.01.2007";"";"";-1;"1106161415";"";"";"";"";"";"";"";"";""
"1014";"Recherche E-Mailproblem";5;;"Recherche wernerjohnny@aol.com";"";"";"E";"RECH-M";"15.02.2006";"";"01.03.2006";"";"";1;"96793518";"";"";"";"";"";"";"";"";""
"1066";"Mini-Hosting";4,27;;"Gutschrift für pcs-creativ.deApril bis Dezember 2006";"";"";"J";"0021";"16.02.2006";"16.03.2006";"";"";"";-9;"968321813";"";"";"";"";"";"";"";"";""
"1067";"Verlängerung vBulletin Lizenz www.mcsforum.com";26;;"";"";"";"E";"";"20.02.2006";"";"02.08.2006";"";"";1;"969354712";"";"";"";"";"";"";"";"";""
"1384";".eu Registrierung Landrush Anzahlung";1,35;;"Anzahlung .eu Landrushregistrierungenlt. Anlage";"";"";"E";"EU-ANZ";"21.02.2006";"";"21.02.2006";"";"";374;"970393617";"";"";"";"";"";"";"";"";""
"1380";"Partnerprovision";153,83;;"";"";"";"E";"PP-E";"23.02.2006";"";"23.02.2006";"";"";1;"971112212";"";"";"";"";"";"";"";"";""
"1171";"Partnerprovision";276,92;;"";"";"";"E";"PP-E";"23.02.2006";"";"23.02.2006";"";"";1;"9734814";"";"";"";"";"";"";"";"";""
"1207";"Hardware";384;;"PC-System Dellgem. beiligender Hardwarebeschreibung";"";"";"E";"HW";"26.02.2006";"";"26.02.2006";"";"";1;"974195515";"";"";"";"";"";"";"";"";""
"1354";"Allgemeine Dienstleistung";10;;"Abwicklung der Kaufverhandlungen für dieDomain sommerferienhaus.de über Sedo";"";"";"E";"SER";"08.03.2006";"";"03.04.2006";"";"";1;"96821015";"";"";"";"";"";"";"";"";""
"1014";"Arbeitsstunde Technik";35;;"Umstellungsarbeiten mail.dp-media.de auf stamper.dp-media.deTelefonische UnterstützungAnfertigung ÜbersichtenErfoderliche UmstellungsarbeitenGesamtaufwand 5 Stunden";"";"";"E";"STD-T";"31.03.2006";"";"05.04.2006";"";"";5;"994391516";"";"";"";"";"";"";"";"";""
"1171";"Partnerprovision";595,39;;"";"";"";"E";"PP-E";"15.03.2006";"";"15.03.2006";"";"";1;"97321617";"";"";"";"";"";"";"";"";""
"1343";"Webentwicklung / Design";390;;"karmahmusic.deLayoutSeitenerstellungContentmanagementsystemAnpassung Contentmanagement";"";"";"E";"WEB";"15.03.2006";"";"15.03.2006";"";"";1;"974243117";"";"";"";"";"";"";"";"";""
"1014";"E-Mailtraffic über Pauschale";14,9;;"Traffic über Pauschale März 06Gesamttraffic März 06 = 2,5 GB";"";"";"E";"TRAF-M";"31.03.2006";"";"05.04.2006";"";"";2;"995423516";"";"";"";"";"";"";"";"";""
"1343";"Webentwicklung / Design";40;;"hwt-entertainment.deUpdate - Einpflegen neuer Künstler Karmah";"";"";"E";"WEB";"15.03.2006";"";"15.03.2006";"";"";1;"975255117";"";"";"";"";"";"";"";"";""
"1389";"Werbeklick Textlink";92,97;;"GoogleAdSense Werbung gem. Zahlungsprotokoll vom 24.02.2006";"";"";"E";"CLICK-T";"16.03.2006";"";"16.03.2006";"";"";1;"97795713";"";"";"";"";"";"";"";"";""
"1198";"Bannerklicks Erotik";185,11;;"";"";"";"E";"CLICK-E";"16.03.2006";"";"16.03.2006";"";"";1;"978415315";"";"";"";"";"";"";"";"";""
"1379";"Werbeklick Textlink";0,08;;"Auszahlungsantrag vom 31.01.06";"";"";"E";"CLICK-T";"16.03.2006";"";"16.03.2006";"";"";1099;"979102016";"";"";"";"";"";"";"";"";""
"1379";"Werbeklick Textlink";0,08;;"Auszahlungsantrag vom 21.02.06";"";"";"E";"CLICK-T";"16.03.2006";"";"16.03.2006";"";"";563;"980114016";"";"";"";"";"";"";"";"";""
"1302";"Partnerprovision";984,36;;"";"";"";"E";"PP-E";"16.03.2006";"";"16.03.2006";"";"";1;"981402917";"";"";"";"";"";"";"";"";""
"1412";"Webentwicklung / Design";300;;"Entwurf und Umsetzung www.jochenwalter.de";"";"";"E";"WEB";"26.02.2007";"";"21.03.2007";"";"";1;"1123153613";"";"";"";"";"";"";"";"";""
"1434";"Partnerprovision";409,29;;"Affiliate Vergütung Dezember 2006gem. Ihrer Gutschrift 106350 v. 31.12.2006";"";"";"E";"PP-16";"17.01.2007";"";"17.01.2007";"";"";1;"1109412413";"";"";"";"";"";"";"";"";""
"1419";"zusätzliche MySQL Datenbank";2;;"1 MySQL Datenbank zu Webserver www.gabimeier.de";"";"";"J";"MYSQL";"01.10.2006";"01.01.2007";"";"";"";1;"1053132514";"";"";"";"";"";"";"";"";""
"1065";".de Registrierung";6,4;;"Gutschrift wegen Kündigungaudio-videokonferenz.deseminar-instatik.desteuerberater-grosse.devilla-in-berlin.de";"";"";"E";"REG-DE";"29.09.2006";"";"24.10.2006";"";"";-4;"1039244714";"";"";"";"";"";"";"";"";""
"1388";".com Registrierung";9,4;;"Gutschrift wegen Falschberechnung";"";"";"E";"REG-COM";"18.10.2006";"";"27.12.2006";"";"";-1;"1093412714";"";"";"";"";"";"";"";"";""
"1235";"Partnerprovision";189,61;;"";"";"";"E";"PP-E";"27.12.2006";"";"09.01.2007";"";"";1;"1099334814";"";"";"";"";"";"";"";"";""
"1065";".com Registrierung";9;;"Gutschrift wegen Kündigungferienwohnungen-frankreich.com";"";"";"E";"REG-COM";"29.09.2006";"";"24.10.2006";"";"";-1;"1040254514";"";"";"";"";"";"";"";"";""
"1235";"Partnerprovision";143,01;;"";"";"";"E";"PP-E";"11.10.2006";"";"11.10.2006";"";"";1;"1041193313";"";"";"";"";"";"";"";"";""
"1391";"Ankauf Domain hotelio.com";853,81;;"Treuhänderischer Einkauf der Domain hotelio.com";"";"";"E";"";"20.03.2006";"";"20.03.2006";"";"";1;"987232916";"";"";"";"";"";"";"";"";""
"1391";"Allgemeine Dienstleistung";10;;"Abwicklung des Ankaufs und Transfer hotelio.com";"";"";"E";"SER";"20.03.2006";"";"20.03.2006";"";"";1;"988244516";"";"";"";"";"";"";"";"";""
"1391";"Allgemeine Dienstleistung";1330,1;;"Domainregistrierungen und -dienstleistungengem. beiliegender Aufstellung";"";"";"E";"SER";"20.03.2006";"";"20.03.2006";"";"";1;"989375214";"";"";"";"";"";"";"";"";""
"1380";"Partnerprovision";150;;"";"";"";"E";"PP-E";"21.03.2006";"";"21.03.2006";"";"";1;"990282611";"";"";"";"";"";"";"";"";""

"1016";"Domain Name Service";1;;"DNS für orestes.info";"";"";"G";"DNS";"11.04.2006";"11.04.2007";"";"";"";1;"997245613";"";"";"";"";"";"";"";"";""
"1016";"Domain Name Service";1;;"DNS für orestes.pl";"";"";"G";"DNS";"11.04.2006";"11.04.2007";"";"";"";1;"998251413";"";"";"";"";"";"";"";"";""
"1171";"Partnerprovision";228,92;;"";"";"";"E";"PP-E";"12.10.2006";"";"12.10.2006";"";"";1;"104337911";"";"";"";"";"";"";"";"";""
"1302";"Partnerprovision";762,29;;"";"";"";"E";"PP-E";"12.10.2006";"";"12.10.2006";"";"";1;"1044392311";"";"";"";"";"";"";"";"";""
"1057";".com Registrierung";-9,4;;"Gutschrift aus RN 10208 flexcount.com";"";"";"G";"REG-COM";"18.04.2006";"18.04.2007";"";"";"";1;"1006422216";"";"";"";"";"";"";"";"";""
"1172";"Partnerprovision";687,17;;"";"";"";"E";"PP-E";"20.04.2006";"";"20.04.2006";"";"";1;"1007421013";"";"";"";"";"";"";"";"";""
"1172";"Partnerprovision";284,57;;"";"";"";"E";"PP-E";"12.10.2006";"";"12.10.2006";"";"";1;"1045575811";"";"";"";"";"";"";"";"";""
"1292";"Weiterbelastung Rücklastschrift";8,5;;"Gebühr wegen Rücklastschrift am 11.05.06";"";"";"E";"LAS";"16.10.2006";"";"16.10.2006";"";"";1;"104762614";"";"";"";"";"";"";"";"";""
"1388";"Arbeitsstunde Technik";40;;"Programmierung Kampagnentracking, Userverwaltungzitate-per-email.deArbeiten ausgeführt am 12. + 13.10.06";"";"";"E";"STD-T";"16.10.2006";"";"24.10.2006";"";"";2,5;"104814416";"";"";"";"";"";"";"";"";""
"1163";"Wiederherstellung .tv Domain";100;;"Wiederherstellung spacepark.tv";"";"";"E";"RES-TV";"16.10.2006";"";"16.10.2006";"";"";1;"1050474416";"";"";"";"";"";"";"";"";""
"1249";".de Registrierung";4,5;;"freenets.de";"";"";"E";"REG-DE";"30.10.2006";"";"30.10.2006";"";"";1;"1054522910";"";"";"";"";"";"";"";"";""
"1390";"Überlassung Mobilfunkanschluss 0175 5400360";87,15;;"Grundgebühr 15.10.06 - 14.11.06Gespräche 14.09.06 - 13.10.06";"";"";"E";"";"18.10.2006";"";"18.10.2006";"";"";1;"1051144511";"";"";"";"";"";"";"";"";""
"1388";"SSL Zertifikat";120;;"SSL Zertifikat ssl.sportwette.com";"";"23.04.2007";"G";"SSL";"18.04.2006";"24.04.2007";"";"";"";1;"101353411";"";"";"";"";"";"";"";"";""
"1302";"Partnerprovision";1038,67;;"";"";"";"E";"PP-E";"25.04.2006";"";"25.04.2006";"";"";1;"1014553113";"";"";"";"";"";"";"";"";""
"1080";"Allgemeine Dienstleistung";75;;"Einrichtung virtueller Root-Server";"";"";"E";"SER";"01.04.2006";"";"04.05.2006";"";"";1;"1020465113";"";"";"";"";"";"";"";"";""
"1103";"Partnerprovision";57,76;;"";"";"";"E";"PP-E";"05.05.2006";"";"05.05.2006";"";"";1;"1021274116";"";"";"";"";"";"";"";"";""
"1249";"Einrichtung .de Domain";1,2;;"freenets.de";"";"";"E";"SET-DE";"30.10.2006";"";"30.10.2006";"";"";1;"1055525210";"";"";"";"";"";"";"";"";""
"1249";"Arbeitsstunde Technik";40;;"Programmierarbeiten ip-adress.comArbeiten ausgeführt in der Zeit vom 13. bis 19.10.06";"";"";"E";"STD-T";"19.10.2006";"";"24.10.2006";"";"";2,5;"1052512713";"";"";"";"";"";"";"";"";""
"1075";"Webentwicklung / Design";20;;"Update Webseite www.sggt-wh.deÄnderungen MitarbeiterEinbau Stellenanzeige";"";"";"E";"WEB";"29.05.2006";"";"01.06.2006";"";"";1;"1025214812";"";"";"";"";"";"";"";"";""
"1015";".de Registrierung";-9,5;;"Gutschrift wbc-gruppe.de";"";"";"E";"REG-DE";"30.05.2006";"";"30.05.2006";"";"";1;"1026283515";"";"";"";"";"";"";"";"";""
"1343";"Webentwicklung / Design";70;;"Webseitenaktualisierung www.kaeufermarkierungen.deEinbindung Newsscript";"";"";"E";"WEB";"04.06.2006";"";"11.07.2006";"";"";1;"102705918";"";"";"";"";"";"";"";"";""
"1171";"Partnerprovision";224,93;;"";"";"";"E";"PP-E";"09.06.2006";"";"09.06.2006";"";"";1;"1028193212";"";"";"";"";"";"";"";"";""
"1380";"Partnerprovision";108,62;;"";"";"";"E";"PP-E";"09.06.2006";"";"09.06.2006";"";"";1;"1030545312";"";"";"";"";"";"";"";"";""
"1198";"Bannerklick Erotik";178,34;;"";"";"";"E";"CLICK-E";"09.06.2006";"";"09.06.2006";"";"";1;"1031122813";"";"";"";"";"";"";"";"";""
"1011";"Webentwicklung / Design";80;;"Überarbeitung Kontaktseitehttp://www.wtbb-steuerberatung.de/kontakt/kontaktindex.htmlProgrammierung und Einbau Kontaktformular";"";"";"E";"WEB";"09.06.2006";"";"03.07.2006";"";"";1;"103243914";"";"";"";"";"";"";"";"";""
"1171";"Partnerprovision";263,53;;"";"";"";"E";"PP-E";"09.06.2006";"";"09.06.2006";"";"";1;"1033385415";"";"";"";"";"";"";"";"";""
"1302";"Partnerprovision";835,82;;"";"";"";"E";"PP-E";"09.06.2006";"";"09.06.2006";"";"";1;"1035451915";"";"";"";"";"";"";"";"";""
"1172";"Partnerprovision";468,8;;"";"";"";"E";"PP-E";"09.06.2006";"";"09.06.2006";"";"";1;"1036465515";"";"";"";"";"";"";"";"";""
"1015";".org Registrierung";9,5;;"Löschung cundm.org innerhalb Grace Period";"";"";"E";"REG-ORG";"29.08.2006";"";"29.08.2006";"";"";-1;"1086293010";"";"";"";"";"";"";"";"";""
"1103";"Partnerprovision";199,26;;"";"";"";"E";"PP-E";"09.06.2006";"";"09.06.2006";"";"";1;"1038135316";"";"";"";"";"";"";"";"";""
"1380";"Partnerprovision";146,64;;"";"";"";"E";"PP-E";"09.06.2006";"";"09.06.2006";"";"";1;"1039445416";"";"";"";"";"";"";"";"";""
"1348";"Allgemeine Dienstleistung";25;;"Reaktivierungsgebühr nach Sperrung";"";"";"E";"SER";"09.06.2006";"";"09.06.2006";"";"";1;"104057916";"";"";"";"";"";"";"";"";""
"1065";".de Registrierung";-6,4;;"Gutschrift leisten.de";"";"";"E";"REG-DE";"18.07.2006";"";"07.08.2006";"";"";1;"1048524715";"";"";"";"";"";"";"";"";""
"1198";"Partnerprovision";173,95;;"Abrechnung Go-Clicks / ID 387";"";"";"E";"PP-E";"20.07.2006";"";"20.07.2006";"";"";1;"1051541913";"";"";"";"";"";"";"";"";""
"1403";"zusätzliche MySQL Datenbank";2;;"MySQL-Datenbank zu Newsletterpanel live-concept.de";"";"";"J";"MYSQL";"01.06.2006";"01.05.2007";"";"";"";1;"1061515113";"";"";"";"";"";"";"";"";""
"1198";"Partnerprovision";123,44;;"Abrechnung Go-Clicks / ID 387";"";"";"E";"PP-E";"20.07.2006";"";"20.07.2006";"";"";1;"1052555913";"";"";"";"";"";"";"";"";""
"1065";"Allgemeine Dienstleistung";30;;"Domaineinträge überprüft und korrigiert gem. E-Mail vom 18.06.06";"";"";"E";"SER";"07.08.2006";"";"07.08.2006";"";"";1;"1060314517";"";"";"";"";"";"";"";"";""
"1405";"Hostingpauschale";11,85;;"Hosting lzw.de vom 01.08.06 bis 30.09.06gemäß telefonischer Vereinbarung";"";"";"E";"HOS-P";"01.08.2006";"";"08.08.2006";"";"";2;"106237217";"";"";"";"";"";"";"";"";""
"1109";".com Registrierung";-2,9;;"Gutschrift climateticket.comNachtrag 2,90 CHF";"";"";"G";"REG-COM-CH";"16.08.2006";"31.07.2007";"";"";"";1;"1073401113";"";"";"";"";"";"";"";"";""
"1171";"Partnerprovision";396,59;;"";"";"";"E";"PP-E";"08.08.2006";"";"08.08.2006";"";"";1;"1063181218";"";"";"";"";"";"";"";"";""
"1109";".com Registrierung";-11;;"Gutschrift climateticket.com";"";"";"E";"REG-COM";"09.08.2006";"";"09.08.2006";"";"";1;"106458559";"";"";"";"";"";"";"";"";""
"1302";"Partnerprovision";572,65;;"";"";"";"E";"PP-E";"09.08.2006";"";"09.08.2006";"";"";1;"1066132013";"";"";"";"";"";"";"";"";""
"1172";"Partnerprovision";540,85;;"";"";"";"E";"PP-E";"09.08.2006";"";"09.08.2006";"";"";1;"1067461015";"";"";"";"";"";"";"";"";""
"1103";"Partnerprovision";68,04;;"";"";"";"E";"PP-E";"09.08.2006";"";"09.08.2006";"";"";1;"1070554016";"";"";"";"";"";"";"";"";""
"1380";"Partnerprovision";91,38;;"";"";"";"E";"PP-E";"15.08.2006";"";"15.08.2006";"";"";1;"1072232111";"";"";"";"";"";"";"";"";""
"1361";"Gutschrift wegen Vorauszahlung";15,32;;"";"";"";"E";"";"01.01.2007";"";"09.03.2007";"";"";-1;"108953614";"";"";"";"";"";"";"";"";""
"1302";"Partnerprovision";593,21;;"";"";"";"E";"PP-E";"17.08.2006";"";"17.08.2006";"";"";1;"1075293712";"";"";"";"";"";"";"";"";""
"1408";".eu Registrierung 1jährig";-6,04;;"Anteilige einmalige Gutschrift artkunst.eu";"";"";"E";"REG-EU";"17.08.2006";"";"17.08.2006";"";"";1;"107632415";"";"";"";"";"";"";"";"";""
"1400";"Onlinewerbung www.borussia-online.de";50;;"";"";"";"J";"BOR";"01.09.2006";"01.05.2007";"";"";"";1;"107793514";"";"";"";"";"";"";"";"";""
"1400";"Onlinewerbung www.borussia-online.de";50;;"Werbung www.borussia-online.deAugust 2006";"";"";"E";"BOR";"18.08.2006";"";"18.08.2006";"";"";0,5;"107895514";"";"";"";"";"";"";"";"";""
"1014";"E-Mailtraffic über Pauschale";14,9;;"Gesamttraffic September 06 = 1,36 GB";"";"";"E";"TRAF-M";"30.10.2006";"";"30.10.2006";"";"";1;"106235017";"";"";"";"";"";"";"";"";""
"1014";"Recherche E-Mailproblem";5;;"Recherche nach E-Mail von wokra44@aol.com";"";"";"E";"RECH-M";"22.08.2006";"";"30.10.2006";"";"";1;"108033615";"";"";"";"";"";"";"";"";""
"1014";"Recherche E-Mailproblem";5;;"Recherche E-Mail von juliane_markus@web.de";"";"";"E";"RECH-M";"22.08.2006";"";"30.10.2006";"";"";1;"108151715";"";"";"";"";"";"";"";"";""
"1080";"Arbeitsstunde Technik";40;;"Konfiguration SpamfilterAlle TLD außer .de, .at, .ch, .com gesperrt";"";"";"E";"STD-T";"23.08.2006";"";"29.08.2006";"";"";0,25;"1082145814";"";"";"";"";"";"";"";"";""
"1249";"dedizierte Servermaschine";260;;"";"";"";"J";"SERV-D";"16.01.2007";"01.05.2007";"";"";"";1;"110930317";"";"";"";"";"";"";"";"";""
"1249";"Arbeitsstunde Technik";40;;"Bestellformular mit E-Mailversand gem. AnforderungenInstallation phpMyAdmin";"";"";"E";"STD-T";"28.08.2006";"";"31.08.2006";"";"";3,5;"1083342414";"";"";"";"";"";"";"";"";""
"1065";".de Registrierung";6,4;;"Gutschrift lastminute-its-reisen.de";"";"";"E";"REG-DE";"28.08.2006";"";"29.08.2006";"";"";-1;"1086182916";"";"";"";"";"";"";"";"";""
"1194";".de Registrierung";6,4;;"Registrierung saar-tierapotheke.de 2 Jahre vom 21.08.04 bis 21.08.06";"";"";"E";"REG-DE";"31.08.2006";"";"01.09.2006";"";"";2;"1087281612";"";"";"";"";"";"";"";"";""
"1194";".de Registrierung";6,4;;"Registrierung tierapotheke-saar.de 2 Jahrevom 21.08.04 bis 21.08.06";"";"";"E";"REG-DE";"31.08.2006";"";"01.09.2006";"";"";2;"1088292712";"";"";"";"";"";"";"";"";""
"1017";".de Domain Verlängerung";6;;"Gutschrift cut2go.de";"";"";"E";"REG-DE-V";"05.09.2006";"";"05.09.2006";"";"";-1;"1090575216";"";"";"";"";"";"";"";"";""
"1103";"Partnerprovision";53,4;;"";"";"";"E";"PP-E";"07.09.2006";"";"07.09.2006";"";"";1;"109181911";"";"";"";"";"";"";"";"";""
"1235";"Partnerprovision";118,6;;"";"";"";"E";"PP-E";"07.09.2006";"";"07.09.2006";"";"";1;"1093264614";"";"";"";"";"";"";"";"";""
"1171";"Partnerprovision";283,8;;"";"";"";"E";"PP-E";"07.09.2006";"";"07.09.2006";"";"";1;"109215313";"";"";"";"";"";"";"";"";""
"1249";"Arbeitsstunde Technik";40;;"Programmierung myipgirl.com/recommend.php";"";"";"E";"STD-T";"08.11.2006";"";"22.11.2006";"";"";1,75;"1066233516";"";"";"";"";"";"";"";"";""
"1388";"Arbeitsstunde Technik";40;;"Installation und Konfiguration AW-StatsArbeiten ausgeführt am 07.11.06";"";"";"E";"STD-T";"08.11.2006";"";"22.11.2006";"";"";2;"1067272316";"";"";"";"";"";"";"";"";""
"1014";"E-Mailtraffic über Pauschale";14,9;;"Gesamttraffic Oktober 06 = 1,2 GB";"";"";"E";"TRAF-M";"30.10.2006";"";"30.10.2006";"";"";1;"106337817";"";"";"";"";"";"";"";"";""
"1388";"Arbeitsstunde Technik";40;;"Projekt zitat-per-email.deTabelle Kampagne erweitert zur Ermittlungdes Verhältnisses Klicks zu AnmeldungenArbeiten ausgeführt am 02.11.06";"";"";"E";"STD-T";"10.11.2006";"";"22.11.2006";"";"";0,25;"1068372212";"";"";"";"";"";"";"";"";""
"1172";"Partnerprovision";237,79;;"";"";"";"E";"PP-E";"08.12.2006";"";"08.12.2006";"";"";1;"108323314";"";"";"";"";"";"";"";"";""
"1231";"Weiterbelastung Rücklastschrift";8,5;;"Rücklastschrift am 01.09.2006";"";"";"E";"LAS";"18.12.2006";"";"18.12.2006";"";"";1;"109245816";"";"";"";"";"";"";"";"";""
"1249";"Arbeitsstunde Technik";40;;"Änderungen ip-adress.comInformationsübergabe von Startseite auf Detailseite als ParameterArbeiten ausgeführt am 06.11.06";"";"";"E";"STD-T";"13.11.2006";"";"22.11.2006";"";"";0,75;"106953914";"";"";"";"";"";"";"";"";""
"1390";"Überlassung Mobilfunkanschluss 0175 5400360";115,86;;"Grundgebühr vom 15.11.06 bis 14.12.06Gesprächsgebühren vom 13.10.06 bis 13.11.06";"";"";"E";"";"20.11.2006";"";"20.11.2006";"";"";1;"1071412914";"";"";"";"";"";"";"";"";""
"1421";"Verkauf .com-Domain";215,52;;"Ihr Ankauf der Domain ferienwohnungen-frankreich.com über Sedo";"";"";"E";"REG-COM";"22.11.2006";"";"22.11.2006";"";"";1;"107730612";"";"";"";"";"";"";"";"";""
"1302";"Partnerprovision";387,87;;"";"";"";"E";"PP-E";"20.11.2006";"";"20.11.2006";"";"";1;"107294415";"";"";"";"";"";"";"";"";""
"1172";"Partnerprovision";239,77;;"";"";"";"E";"PP-E";"21.11.2006";"";"21.11.2006";"";"";1;"107374516";"";"";"";"";"";"";"";"";""
"1416";"Allgemeine Dienstleistung";265;;"Kostenpflichtige Nameserveraktualisierungenfarmaxia.cz, farmaxia.hu, farmaxia.lt, farmaxia.lv, farmaxia.ro, farmaxia.sk,pharmaxia.cz, pharmaxia.hu, pharmaxia.lt, pharmaxia.lv, pharmaxia.ro, pharmaxia.sk";"";"";"E";"SER";"22.11.2006";"";"22.11.2006";"";"";1;"107875216";"";"";"";"";"";"";"";"";""
"1235";"Partnerprovision";101,91;;"";"";"";"E";"PP-E";"21.11.2006";"";"21.11.2006";"";"";1;"1074562016";"";"";"";"";"";"";"";"";""
"1235";"Partnerprovision";67,33;;"";"";"";"E";"PP-E";"27.11.2006";"";"27.11.2006";"";"";1;"1079511013";"";"";"";"";"";"";"";"";""
"1103";"Partnerprovision";33,53;;"";"";"";"E";"PP-E";"21.11.2006";"";"21.11.2006";"";"";1;"107521117";"";"";"";"";"";"";"";"";""
"1380";"Partnerprovision";89,22;;"";"";"";"E";"PP-E";"21.11.2006";"";"21.11.2006";"";"";1;"107664817";"";"";"";"";"";"";"";"";""
"1416";"Allgemeine Dienstleistung";20;;"Domains pharmaxia.com.hr und farmaxia.com.hr manuellbei www.nic.hr registriert";"";"";"E";"SER";"14.12.2006";"";"14.12.2006";"";"";2;"1089511912";"";"";"";"";"";"";"";"";""
"1103";"Partnerprovision";71,9;;"";"";"";"E";"PP-E";"27.11.2006";"";"27.11.2006";"";"";1;"108045316";"";"";"";"";"";"";"";"";""
"1235";"Partnerprovision";122,19;;"";"";"";"E";"PP-E";"10.12.2006";"";"10.12.2006";"";"";1;"1084471315";"";"";"";"";"";"";"";"";""
"1103";"Partnerprovision";55,26;;"";"";"";"E";"PP-E";"10.12.2006";"";"11.01.2007";"";"";1;"1085225716";"";"";"";"";"";"";"";"";""
"1401";"Partnerprovision";25,77;;"";"";"";"E";"";"10.12.2006";"";"10.12.2006";"";"";1;"1086395416";"";"";"";"";"";"";"";"";""
"1389";"Textklicks";83,52;;"Google AdSense gem. Zahlungsprotokoll";"";"";"E";"";"10.12.2006";"";"10.12.2006";"";"";1;"1087544816";"";"";"";"";"";"";"";"";""
"1199";"Einmalige Kulanzgutschrift";5;;"";"";"";"E";"";"28.12.2006";"";"28.12.2006";"";"";-1;"109818423";"";"";"";"";"";"";"";"";""
"1249";"Arbeitsstunde Technik";40;;"Programmierungen für ip-adress.com- Referrercheck für IP-Abfrageformular- Neue Spalte in Datenbank: IP-Adresse des Besuchers- Prüfung in DB, ob IP bereits abgefragt wurdeArbeiten ausgeführt am 29.11.2006";"";"";"E";"STD-T";"14.12.2006";"";"28.12.2006";"";"";1;"1090542913";"";"";"";"";"";"";"";"";""
"1390";"Überlassung Mobilfunkanschluss 0175 5400360";9,36;;"Grundgebühr vom 15.12.2006 - 31.12.06";"";"";"E";"";"27.12.2006";"";"27.12.2006";"";"";1;"109459339";"";"";"";"";"";"";"";"";""
"1390";"Überlassung Mobilfunkanschluss 0175 5400360";92,17;;"Verbindungsentgelte vom 14.11.06 - 13.12.206";"";"";"E";"";"27.12.2006";"";"27.12.2006";"";"";1;"10951010";"";"";"";"";"";"";"";"";""
"1388";"Webentwicklung / Design";2560;;"Programmierung onlineplayer.deFunktionalitäten gem. Angebot v. 20.11.06Arbeiten ausgeführt im November + Dezember 06";"";"";"E";"WEB";"27.12.2006";"";"27.12.2006";"";"";1;"1096133111";"";"";"";"";"";"";"";"";""
"1388";"Domainverkauf";50;;"Domain direccion-ip.es";"";"";"E";"DOM-V";"27.12.2006";"";"27.12.2006";"";"";1;"1097152111";"";"";"";"";"";"";"";"";""
"1388";"Arbeitsstunde Technik";40;;"Installation traumreise.de";"";"";"E";"STD-T";"10.01.2007";"";"16.01.2007";"";"";0,5;"1100315511";"";"";"";"";"";"";"";"";""
"1388";"Arbeitsstunde Technik";40;;"Programmierung onlineplayer.de 1 Stunde Programmierung im Februar 2007Screenshots auf DetailseiteBeschränkung auf 8 Screenshots je Spiel im Adminbereich1,5 Stunden Programmierung im April 2007Seitenänderungen gem. E-Mail v. 05.04.07 Frau Roos";"";"";"E";"STD-T";"13.04.2007";"";"13.04.2007";"";"";2,5;"1101532916";"";"";"";"";"";"";"";"";""
"1405";"Hostingpauschale";11,85;;"Hosting www.lzw.de vom 01.01.07 - 31.03.07";"";"";"E";"HOS-P";"07.03.2007";"";"07.03.2007";"";"";3;"112546814";"";"";"";"";"";"";"";"";""
"1235";"Partnerprovision";134,33;;"";"";"";"E";"PP-E";"06.02.2007";"";"06.02.2007";"";"";1;"1114102512";"";"";"";"";"";"";"";"";""
"1103";"Partnerprovision";38,92;;"";"";"";"E";"PP-E";"06.02.2007";"";"06.02.2007";"";"";1;"1115181312";"";"";"";"";"";"";"";"";""
